"ptt","year","dep_brgr","dep_UK","dep_euna_sb","fin_sah_sb","arr_wgr_a","arr_wgr_b","dep_wgr_b","dep_wgr_a","dep_wa_a","dep_wa_b","dep_wa","fin_sah_nb","arr_UK","arr_brgr","br_hab","mig_dir","dep_brgr_TS","min_lat_stopover","any_so_s_europe_sbound","lat_last_euro_so_sbound","last_wa_fix_long","last_wa_fix_lat","last_wa_sos_long","last_wa_sos_lat","br_lat","br_long","first_fix_TS","dep_UK_TS","fin_sah_sb_TS","arr_wgr_a_TS","arr_wgr_b_TS","dep_wgr_b_TS","min_lat_stopover_id","dep_wgr_a_TS","dep_wgr_a_TS_ford1plot","dep_wa_TS","arr_UK_TS","arr_brgr_TS","last_fix_TS"
"134952",2014,2.09849537037037,-2.52359953703704,-4.67637731481481,-2.35523148148148,2.18395833333333,-6.85329861111111,6.89393518518519,-11.8471990740741,4.49668981481481,NA,2.38458333333333,-2.30685185185185,0.920960648148148,-0.920960648148148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134952",2015,2.26585648148148,-4.6390625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134953",2014,2.24060185185185,-2.24060185185185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134955",2014,2.0250462962963,-2.64510416666667,-2.61261574074074,-2.61261574074074,2.59585648148148,-2.13792824074074,2.28929398148148,-19.6135185185185,0.994074074074074,-15.8962615740741,2,-2.27649305555556,1.6899537037037,-1.6899537037037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134955",2015,0.985324074074074,-0.763240740740741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134956",2014,2.20268518518519,-2.20268518518519,-2.48564814814815,-2.31758101851852,1.97357638888889,-2.36012731481481,2.32574074074074,-28.7120717592593,58.2205671296296,NA,58.2205671296296,NA,58.2205671296296,-58.2205671296296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134956",2015,12.4028472222222,-12.4028472222222,-8.57027777777778,-2.14255787037037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134957",2014,1.67166666666667,-1.67166666666667,-2.26702546296296,-2.08408564814815,2.3150462962963,-11.546087962963,36.8735648148148,-36.8735648148148,NA,NA,42.878587962963,NA,42.878587962963,-0.984444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134957",2015,11.9671643518519,-11.9671643518519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134958",2014,1.68673611111111,-1.68673611111111,-2.38924768518519,-1.04822916666667,0.668344907407407,-4.7221412037037,2.37261574074074,-2.57657407407407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134959",2014,2.3118287037037,-2.3118287037037,-2.34363425925926,-1.23791666666667,2.50821759259259,-2.27979166666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134960",2014,2.63284722222222,-2.63284722222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134961",2014,2.47520833333333,-2.47520833333333,-2.36482638888889,-1.27056712962963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134963",2014,1.05,-1.05,-2.39042824074074,-2.03327546296296,2.42575231481481,-2.3749537037037,2.34101851851852,-2.63820601851852,9.47209490740741,-9.47209490740741,2,NA,1.15299768518519,-1.15299768518519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134963",2015,2.26114583333333,-2.26114583333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134964",2014,2.8546412037037,-2.8546412037037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146753",2015,2.31049768518519,-2.31049768518519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146754",2015,1.22737268518519,-1.22737268518519,-9.16600694444444,-1.39119212962963,2.54320601851852,-2.39577546296296,2.33162037037037,-21.3651273148148,4.7077662037037,-2.34203703703704,2,-4.45336805555556,2.57282407407407,-1.9506712962963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146756",2015,2.24050925925926,-4.52474537037037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146757",2015,2.58184027777778,-2.58184027777778,-4.95712962962963,-2.25780092592593,2.21466435185185,-2.44538194444444,4.39795138888889,-2.58288194444444,4.75898148148148,NA,2.35648148148148,-0.585960648148148,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146758",2015,3.0484837962963,-2.31859953703704,-2.48100694444444,-2.15336805555556,2.13305555555556,-2.36186342592593,13.8947337962963,-48.0613194444444,11.9613310185185,-11.9613310185185,2,-4.25761574074074,2.28899305555556,-2.50130787037037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146758",2016,2.99344907407407,-2.48637731481481,-9.40667824074074,-2.16310185185185,2.41744212962963,-2.28189814814815,4.62002314814815,-2.56430555555556,2.35832175925926,-2.35832175925926,2,-0.649305555555556,2.49927083333333,-2.37246527777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146758",2017,1.27162037037037,-2.2787037037037,-3.90803240740741,-2.60434027777778,4.53185185185185,-4.64196759259259,11.5302083333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146759",2015,2.23700231481481,-2.23700231481481,-2.44462962962963,-2.44091435185185,2.69850694444444,-2.57142361111111,2.36653935185185,-19.2737615740741,4.99637731481481,-4.99637731481481,2,-2.35462962962963,1.73334490740741,-1.73334490740741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146759",2016,2.40597222222222,-2.40597222222222,-2.26820601851852,-2.51700231481481,2.30890046296296,-4.81736111111111,7.19116898148148,-2.40708333333333,4.62828703703704,NA,2.41540509259259,-2.39311342592593,2.45762731481481,-2.71136574074074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146759",2017,2.45908564814815,-2.45908564814815,-2.44136574074074,-7.16700231481482,2.41659722222222,-2.475625,11.9940277777778,-12.0288194444444,6.90581018518519,-2.43297453703704,2,-2.46476851851852,2.58762731481482,-2.58762731481482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146759",2018,2.35043981481481,-2.35043981481481,-11.9775462962963,-2.5012962962963,23.9225694444444,-7.13630787037037,18.933599537037,-21.6450578703704,16.3419907407407,NA,16.3419907407407,NA,13.5294907407407,-13.5294907407407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146759",2019,4.67584490740741,-2.37542824074074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146760",2015,4.07393518518519,-4.07393518518519,-16.7945138888889,-2.05239583333333,7.04157407407407,-4.60518518518519,2.27622685185185,-51.5487152777778,4.64859953703704,-33.2776736111111,2,-2.3830787037037,4.41677083333333,-4.41677083333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146760",2016,6.94001157407407,-2.1725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146761",2015,1.4044212962963,-1.4044212962963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161318",2016,1.18325231481481,-1.18325231481481,-2.49866898148148,-2.38575231481481,2.16219907407407,-2.28509259259259,2.17771990740741,-2.50752314814815,5.41886574074074,-5.41886574074074,2,-2.0525462962963,1.37866898148148,-1.37866898148148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161318",2017,2.34210648148148,-2.34210648148148,-2.12055555555556,-2.20828703703704,6.5678587962963,-2.36005787037037,4.475625,-17.9325694444444,9.20865740740741,NA,9.20865740740741,-2.24699074074074,4.47655092592593,-4.47655092592593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161318",2018,2.01053240740741,-2.01053240740741,-2.44094907407407,-2.24914351851852,1.93052083333333,-2.17210648148148,4.4316087962963,-8.75356481481482,4.44372685185185,-1.491875,2,-2.06173611111111,2.27975694444444,-2.27975694444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161318",2019,2.03451388888889,-2.43513888888889,-2.21278935185185,-1.44659722222222,2.42916666666667,-2.1566087962963,2.42351851851852,-13.4265509259259,6.75083333333333,-6.75083333333333,2,-2.384375,2.39736111111111,-2.06701388888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161318",2020,2.18665509259259,-2.18665509259259,-3.37369212962963,-1.94297453703704,2.12743055555556,-2.49799768518519,2.11391203703704,-4.50024305555556,6.06760416666667,-6.06760416666667,2,-2.17902777777778,2.46243055555556,-1.95793981481481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161318",2021,2.09032407407407,-2.464375,-1.97208333333333,-2.33104166666667,4.47103009259259,-4.52321759259259,15.5654282407407,-3.45923611111111,2.58109953703704,-1.41982638888889,2,-2.66300925925926,2.65523148148148,-2.65523148148148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161319",2016,2.00549768518519,-2.00549768518519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161320",2016,2.16421296296296,-2.16421296296296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161321",2016,2.40556712962963,-2.40556712962963,-2.14994212962963,-1.17017361111111,2.17695601851852,-2.18440972222222,2.5097337962963,-4.45762731481481,3.85822916666667,-3.85822916666667,2,-2.97814814814815,2.41481481481481,-2.41481481481481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161321",2017,1.02017361111111,-1.02017361111111,-2.37954861111111,-2.1319212962963,2.04122685185185,-4.39525462962963,4.37326388888889,-8.88951388888889,4.31107638888889,-2.27261574074074,2,-2.11957175925926,1.89887731481481,-1.89887731481481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161321",2018,1.90392361111111,-1.90392361111111,-2.53607638888889,-2.13729166666667,2.35017361111111,-2.03283564814815,13.5084837962963,-13.5084837962963,7.44635416666667,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161322",2016,1.69762731481481,-1.69762731481481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161323",2016,2.11628472222222,-2.50417824074074,-1.04611111111111,-1.91481481481481,2.35434027777778,-2.2584837962963,19.5244212962963,-12.8929398148148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161324",2016,2.99158564814815,-2.99158564814815,-2.21347222222222,-2.47528935185185,2.11722222222222,-2.34457175925926,4.35690972222222,-2.37993055555556,4.51435185185185,NA,4.51435185185185,-2.27787037037037,2.19917824074074,-2.19917824074074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161324",2017,2.37292824074074,-2.37292824074074,-4.37782407407407,-2.12174768518519,2.09716435185185,-2.17799768518518,21.5002430555556,-12.8476736111111,2.37440972222222,-2.37440972222222,2,-2.16502314814815,2.53863425925926,-2.53863425925926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161324",2018,2.09203703703704,-2.09203703703704,-2.34630787037037,-2.20277777777778,4.50248842592593,-4.34638888888889,4.33997685185185,-4.33997685185185,6.78025462962963,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161325",2016,2.54201388888889,-2.54201388888889,-2.39230324074074,-2.30916666666667,2.05103009259259,-2.14663194444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179106",2019,2.34086805555556,-2.34086805555556,-4.44390046296296,-2.50989583333333,77.4423958333333,NA,NA,-2.13646990740741,NA,NA,NA,-2.13646990740741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179107",2019,2.40289351851852,-2.02663194444444,-1.96150462962963,-1.43993055555556,4.63509259259259,-4.43815972222222,17.5374768518519,-11.0157523148148,8.82618055555556,NA,8.82618055555556,NA,4.44773148148148,-4.44773148148148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179107",2020,4.50833333333333,-4.50833333333333,-4.44471064814815,-1.47060185185185,2.27884259259259,-2.38329861111111,2.05672453703704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179108",2019,2.04003472222222,-1.49715277777778,-4.4837037037037,-4.07128472222222,4.46878472222222,-11.2005902777778,18.0424421296296,-18.0424421296296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179109",2019,1.6508912037037,-1.6508912037037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213803",2021,1.00726851851852,-0.985381944444444,-2.23228009259259,-1.99991898148148,2.48329861111111,-4.47483796296296,4.61990740740741,-2.53211805555556,4.63350694444444,NA,4.63350694444444,-2.36045138888889,2.30893518518519,-2.30893518518519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213803",2022,2.2718287037037,-4.70203703703704,-1.96841435185185,-1.966875,4.93255787037037,-4.35662037037037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213804",2021,2.33450231481481,-1.44672453703704,-2.58805555555556,-1.92273148148148,2.41052083333333,-4.50046296296296,2.1790625,-7.01270833333333,2.27797453703704,NA,2.45337962962963,-2.18778935185185,2.2719212962963,-2.55211805555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213804",2022,2.52310185185185,-1.901875,-1.98519675925926,-0.935601851851852,2.30542824074074,-4.4437962962963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213805",2021,1.09409722222222,-0.990833333333333,-2.3552662037037,-1.65840277777778,2.55672453703704,-4.52503472222222,2.08373842592593,-44.4688310185185,2.60368055555556,-2.60368055555556,2,-0.540555555555556,2.48969907407407,-2.48969907407407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213805",2022,0.681087962962963,-2.50262731481481,-2.51325231481481,-1.05168981481481,4.50649305555556,-2.57556712962963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213806",2021,0.507916666666667,-0.507916666666667,-2.39079861111111,-0.978831018518519,0.951643518518518,-2.05289351851852,6.47540509259259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213807",2021,1.96457175925926,-1.96457175925926,-2.23751157407407,-2.41961805555556,2.04643518518519,-2.14693287037037,4.57180555555556,-6.59196759259259,6.63372685185185,-6.63372685185185,2,-1.48944444444444,2.09559027777778,-1.41515046296296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213807",2022,4.41086805555556,-0.917060185185185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213808",2021,2.28908564814815,-2.28908564814815,-1.32548611111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213810",2021,2.08678240740741,-2.08678240740741,-2.50168981481482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232669",2022,2.27475694444444,-2.27475694444444,-1.29387731481481,-1.05962962962963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232670",2022,0.971793981481481,-0.971793981481481,-2.57086805555556,-2.1003587962963,2.44347222222222,-2.40506944444444,2.31990740740741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232671",2022,0.890081018518519,-0.890081018518519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232672",2022,2.94040509259259,-2.94040509259259,-4.43971064814815,-2.14634259259259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232673",2022,2.08412037037037,-2.08412037037037,-2.27001157407407,-2.43476851851852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232674",2022,4.44603009259259,-4.44603009259259,NA,-2.11532407407407,8.57871527777778,-8.57871527777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232745",2022,1.08863425925926,-1.08863425925926,-2.33064814814815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500422",2022,2.3605787037037,-2.63335648148148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
